file,has_external_call,updates_state,is_payable,has_reentrancy_guard,has_loop,has_array_ops,has_selfdestruct,has_tx_origin,has_unchecked_call,has_overflow_risk,has_block_dependency,has_delegatecall,has_msg_value,has_fallback,label
1791.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
246.sol,1,1,1,0,1,1,0,0,1,1,1,0,1,1,6
1068.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3158.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3597.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3801.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3711.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,6
2736.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
562.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
2400.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3284.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
1522.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2003.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
1507.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
430.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1101.sol,1,1,1,0,1,0,0,0,0,0,1,0,0,1,6
3286.sol,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6
103.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
2110.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
3291.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
3911.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2783.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2761.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2071.sol,1,1,1,0,1,1,0,0,1,0,1,0,1,0,6
112.sol,1,1,1,0,0,0,0,0,0,0,1,0,0,1,6
2990.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
3350.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3434.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,0,6
518.sol,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6
2355.sol,1,1,1,0,1,1,0,0,0,0,1,1,1,1,6
757.sol,1,1,1,0,0,1,0,0,0,0,1,0,1,0,6
3394.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3765.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
561.sol,1,1,1,0,0,0,0,0,0,0,1,0,0,0,6
3060.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
154.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
1968.sol,1,1,1,0,1,1,1,0,0,0,1,0,1,0,6
2619.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
3508.sol,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6
1986.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3705.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2949.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3248.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3509.sol,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6
3364.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2622.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3100.sol,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6
2211.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2528.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3873.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3894.sol,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6
3649.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
759.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
2644.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
1233.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
452.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2670.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,6
2249.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3071.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
215.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3661.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3533.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2252.sol,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6
3199.sol,1,1,1,0,1,1,0,0,1,0,1,0,1,0,6
1362.sol,1,1,1,0,0,1,0,0,0,1,1,0,1,1,6
2724.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
136.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,6
3337.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
2963.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
2437.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
749.sol,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6
3656.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1761.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
137.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,6
2723.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3970.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
3932.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
658.sol,1,1,1,0,0,1,0,0,0,0,1,0,1,0,6
2954.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
0.sol,1,1,1,0,1,1,0,1,0,1,1,0,1,0,6
3330.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2823.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2684.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3689.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,6
762.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
753.sol,1,1,1,0,1,1,0,1,0,0,1,1,1,0,6
3936.sol,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6
3591.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1788.sol,1,1,1,0,1,1,0,1,1,0,1,0,1,0,6
2171.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3254.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1052.sol,1,1,1,0,1,0,0,0,0,0,1,0,0,1,6
1399.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2757.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3804.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
500.sol,1,1,1,0,1,1,0,1,1,0,1,0,1,0,6
1302.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
1700.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
3256.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2598.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3665.sol,1,1,1,1,0,0,0,0,0,0,1,0,0,1,6
1977.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
164.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,6
3082.sol,1,1,1,0,0,0,0,1,0,1,1,0,1,1,6
3670.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3281.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1162.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
1149.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
2329.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
135.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,6
1859.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1794.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2855.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2130.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,0,6
238.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
3255.sol,1,1,1,0,1,1,0,0,1,0,1,0,1,0,6
774.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3109.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3796.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3971.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
1520.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3091.sol,1,1,1,0,0,0,0,1,0,1,1,0,1,1,6
1345.sol,1,1,0,0,1,0,1,0,0,0,1,0,0,0,6
2589.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
220.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
2530.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2301.sol,1,1,1,0,1,1,0,0,1,1,1,0,1,1,6
3062.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
1224.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
1121.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
1123.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2224.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,6
1437.sol,0,1,1,0,1,1,0,0,0,1,1,0,0,0,6
2991.sol,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6
3090.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3790.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3548.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2123.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3132.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
3556.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
705.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
1546.sol,1,1,1,0,0,0,0,0,0,0,1,0,0,1,6
803.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,6
58.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
2410.sol,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6
173.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
3207.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2222.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3455.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2947.sol,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6
3685.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
661.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
3706.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3318.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2205.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2377.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3488.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
201.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2129.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3643.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3383.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
478.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1831.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,6
1373.sol,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
188.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2289.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,1,6
1058.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,0,6
3761.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1939.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3692.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3174.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
415.sol,1,1,1,0,1,1,0,0,1,1,1,0,1,1,6
3302.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2541.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3050.sol,1,1,0,0,1,0,1,0,0,1,1,0,0,0,6
2833.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2553.sol,1,1,1,0,1,1,1,0,0,1,1,0,1,1,6
980.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
1833.sol,1,1,0,0,1,1,0,0,0,1,0,0,0,0,6
3696.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
434.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1937.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
681.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
3476.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
223.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3704.sol,1,1,1,0,0,0,0,0,0,1,1,0,1,1,6
3770.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1297.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,6
3051.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3323.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3526.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1714.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
2295.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
628.sol,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6
3577.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2839.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1965.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2506.sol,1,1,1,0,1,1,1,0,0,1,1,0,1,1,6
84.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
2440.sol,1,1,1,0,1,1,1,0,0,1,1,0,1,1,6
216.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
584.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,1,6
3735.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3096.sol,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6
3057.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1171.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,1,6
3915.sol,1,1,1,0,0,0,1,0,0,0,1,0,1,1,6
1017.sol,1,1,1,0,1,0,0,0,0,0,1,0,0,1,6
2763.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
2792.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3146.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
1225.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
710.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3204.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3624.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3650.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3468.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3724.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2772.sol,0,1,0,0,1,0,0,0,0,0,1,0,0,0,6
3560.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3555.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
428.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3810.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
655.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
552.sol,1,1,1,0,1,1,0,1,1,0,1,0,1,0,6
3919.sol,1,1,1,0,0,0,1,0,0,0,1,0,1,1,6
3522.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3659.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2587.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
195.sol,1,1,1,0,1,1,0,1,1,0,1,0,1,0,6
3315.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3722.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3266.sol,1,1,1,0,1,1,1,1,0,0,1,0,1,0,6
3669.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2584.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
1117.sol,1,1,1,0,1,1,0,0,0,0,1,0,0,0,6
489.sol,1,1,1,0,1,1,0,1,1,0,1,0,1,0,6
3757.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1482.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
1966.sol,1,1,1,0,1,1,1,0,0,0,1,0,1,0,6
1673.sol,1,1,1,0,0,0,0,0,0,0,1,0,0,1,6
3945.sol,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6
1781.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1165.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
3491.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1885.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3103.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3955.sol,1,1,0,0,1,1,0,0,0,0,1,0,0,0,6
2805.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
3123.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
3719.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
654.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3578.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2734.sol,1,1,1,0,1,0,0,0,0,1,1,0,1,1,6
3934.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1849.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
1011.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
991.sol,1,1,1,0,1,1,0,0,0,0,1,0,0,0,6
748.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1096.sol,1,1,1,0,1,0,0,0,0,0,1,0,0,1,6
2607.sol,1,1,1,0,1,1,0,1,1,0,1,0,1,0,6
1703.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3106.sol,1,1,0,0,1,0,1,0,0,1,1,0,0,0,6
3826.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3305.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2740.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
159.sol,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
2821.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3228.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2746.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
2750.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3717.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2593.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
2296.sol,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6
2199.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3935.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2077.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3201.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,0,6
3126.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3290.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
3127.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
514.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
785.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
587.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,1,6
3811.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2379.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
1298.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
494.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3495.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
127.sol,1,1,1,0,1,1,0,0,0,1,1,0,1,0,6
2013.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
3217.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2658.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
1338.sol,1,1,1,1,0,0,0,0,0,0,1,0,0,1,6
3514.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2978.sol,1,1,1,1,1,1,0,0,0,0,1,0,1,1,6
1385.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2225.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
2638.sol,1,1,1,0,0,0,1,0,0,0,1,0,0,1,6
3108.sol,1,1,1,0,1,1,0,1,0,0,1,0,1,0,6
3363.sol,1,1,1,0,1,1,0,0,0,0,1,0,1,0,6
44939.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14
27767.sol,1,1,1,0,0,0,0,0,0,1,0,1,0,1,14
43085.sol,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14
34483.sol,1,1,1,0,0,0,0,0,0,0,0,1,1,1,14
25335.sol,0,1,1,0,0,0,0,0,0,0,0,0,1,1,14
29999.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
38293.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
33799.sol,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14
29842.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14
3972.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14
2860.sol,1,1,1,0,1,1,0,0,0,1,0,0,0,1,14
43126.sol,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14
2004.sol,0,1,1,0,0,1,0,0,0,0,0,0,0,0,14
25456.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14
25217.sol,1,1,0,0,1,1,0,0,0,0,0,1,0,0,14
13000.sol,1,1,0,0,1,1,0,0,0,0,0,1,0,0,14
20874.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,0,14
38370.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
5332.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,0,14
43367.sol,0,1,1,0,0,0,0,0,0,0,0,0,1,0,14
3521.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14
24277.sol,1,1,1,0,1,1,0,0,0,1,1,1,1,1,14
47236.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
33727.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
44428.sol,0,1,1,0,1,1,0,0,0,0,0,0,1,1,14
7066.sol,1,1,1,0,0,0,0,0,0,0,0,0,1,0,14
44311.sol,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
30358.sol,1,1,1,0,0,0,1,0,0,0,0,1,1,1,14
20740.sol,0,1,1,0,1,1,0,0,0,1,0,0,1,1,14
5380.sol,1,1,1,0,1,1,0,0,0,1,0,0,0,1,14
22943.sol,1,1,0,0,1,1,0,0,0,0,0,1,0,0,14
5349.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
11772.sol,1,1,1,0,0,0,0,0,0,0,0,1,0,1,14
5854.sol,1,1,1,1,1,1,1,0,0,1,1,0,0,0,14
5321.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
21312.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
7494.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
14108.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
25219.sol,1,1,0,0,1,0,0,0,0,0,0,1,0,0,14
22229.sol,0,1,1,0,1,1,0,0,0,1,0,0,0,1,14
11089.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
3721.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
30357.sol,1,1,1,0,0,0,1,0,0,0,0,1,1,1,14
18102.sol,0,1,1,0,0,0,0,0,0,0,1,0,0,1,14
510.sol,1,1,1,0,1,1,0,0,0,1,0,1,1,0,14
44418.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14
8680.sol,0,1,1,0,0,0,0,0,0,0,0,0,1,1,14
7003.sol,1,1,1,0,0,0,0,0,0,0,0,1,0,1,14
29717.sol,1,1,1,0,0,0,0,0,0,0,0,1,0,1,14
12692.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
33425.sol,1,1,1,0,0,0,0,0,0,0,0,1,1,1,14
47235.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
43189.sol,0,1,1,0,1,1,0,0,0,1,0,0,0,0,14
7628.sol,0,1,1,0,1,1,0,0,0,0,1,0,0,1,14
7129.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
44224.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
6043.sol,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14
43354.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
22344.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
45086.sol,0,1,1,0,0,1,0,0,0,0,0,0,1,0,14
20681.sol,1,1,1,0,0,0,0,0,0,0,0,1,0,1,14
44417.sol,0,1,1,0,1,1,0,0,0,0,0,0,1,1,14
1517.sol,0,1,1,0,0,0,0,0,0,0,0,0,1,1,14
5901.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
22648.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14
26284.sol,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
2248.sol,0,1,1,0,0,0,0,0,0,0,0,0,1,1,14
23089.sol,0,1,1,0,0,0,0,0,0,0,0,1,1,1,14
33728.sol,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14
33567.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
45085.sol,0,1,1,0,0,0,0,0,0,0,0,0,1,1,14
22218.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14
33930.sol,1,1,1,0,0,1,1,0,0,0,1,1,1,0,14
4617.sol,0,1,1,0,0,1,0,0,0,0,0,0,0,0,14
22345.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
21313.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
34410.sol,1,1,1,0,0,0,0,0,0,0,0,1,1,1,14
20869.sol,1,1,1,0,1,0,0,0,0,0,1,0,1,0,14
43210.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14
11074.sol,1,1,1,0,1,1,1,0,0,0,0,0,0,1,14
30740.sol,1,1,1,0,0,0,0,0,0,0,0,1,0,1,14
30692.sol,1,1,1,0,0,0,1,0,0,0,0,1,1,1,14
1138.sol,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14
10708.sol,0,1,1,0,0,1,0,0,0,0,0,0,0,0,14
16372.sol,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14
23604.sol,1,1,1,0,1,1,0,0,0,1,0,1,1,0,14
